data,unidade_id,tipo_unidade,metragem,valor_cota,pagou,dias_atraso,valor_pago,despesa_total,obra_extraordinaria
2021-10-01,Loja002,loja,50,952.49,True,0,952.49,29733.180568892407,0.0
2021-10-01,Loja003,loja,60,1023.49,True,0,1023.49,29733.180568892407,0.0
2021-10-01,Loja004,loja,50,1032.98,True,0,1032.98,29733.180568892407,0.0
2021-10-01,Loja005,loja,60,949.19,True,0,949.19,29733.180568892407,0.0
2021-10-01,Loja006,loja,50,900.61,True,0,900.61,29733.180568892407,0.0
2021-10-01,Loja007,loja,40,898.24,True,0,898.24,29733.180568892407,0.0
2021-10-01,Loja008,loja,50,908.57,True,0,908.57,29733.180568892407,0.0
2021-10-01,Loja009,loja,60,1061.38,False,2,734.39,29733.180568892407,0.0
2021-10-01,Loja010,loja,30,918.07,True,0,918.07,29733.180568892407,0.0
2021-10-01,Loja011,loja,50,1010.08,False,52,788.32,29733.180568892407,0.0
2021-10-01,Loja012,loja,30,923.16,True,0,923.16,29733.180568892407,0.0
2021-10-01,Loja013,loja,40,994.08,True,0,994.08,29733.180568892407,0.0
2021-10-01,Loja014,loja,20,860.94,True,0,860.94,29733.180568892407,0.0
2021-10-01,Loja015,loja,40,895.14,True,0,895.14,29733.180568892407,0.0
2021-10-01,Loja016,loja,50,927.4,True,0,927.4,29733.180568892407,0.0
2021-10-01,Loja017,loja,30,939.98,True,0,939.98,29733.180568892407,0.0
2021-10-01,Loja018,loja,30,900.45,True,0,900.45,29733.180568892407,0.0
2021-10-01,Loja019,loja,60,1068.19,True,0,1068.19,29733.180568892407,0.0
2021-10-01,Loja020,loja,30,882.17,False,6,503.68,29733.180568892407,0.0
2021-10-01,Loja021,loja,60,1006.02,True,0,1006.02,29733.180568892407,0.0
2021-10-01,Loja022,loja,20,888.37,True,0,888.37,29733.180568892407,0.0
2021-10-01,Loja023,loja,50,924.07,True,0,924.07,29733.180568892407,0.0
2021-10-01,Loja024,loja,60,1029.04,False,18,761.91,29733.180568892407,0.0
2021-10-01,Loja025,loja,20,873.57,True,0,873.57,29733.180568892407,0.0
2021-10-01,Loja026,loja,30,933.33,True,0,933.33,29733.180568892407,0.0
2021-10-01,Loja027,loja,30,901.94,True,0,901.94,29733.180568892407,0.0
2021-10-01,Loja028,loja,20,842.92,False,40,695.07,29733.180568892407,0.0
2021-10-01,Loja029,loja,30,864.63,True,0,864.63,29733.180568892407,0.0
2021-10-01,Loja030,loja,20,871.44,True,0,871.44,29733.180568892407,0.0
2021-10-01,Loja031,loja,60,940.09,True,0,940.09,29733.180568892407,0.0
2021-10-01,Loja032,loja,60,943.61,True,0,943.61,29733.180568892407,0.0
2021-10-01,Loja033,loja,20,847.59,True,0,847.59,29733.180568892407,0.0
2021-10-01,Loja034,loja,60,1039.14,True,0,1039.14,29733.180568892407,0.0
2021-10-01,Loja035,loja,60,946.9,True,0,946.9,29733.180568892407,0.0
2021-10-01,Loja036,loja,60,1009.84,True,0,1009.84,29733.180568892407,0.0
2021-10-01,Loja037,loja,40,924.06,True,0,924.06,29733.180568892407,0.0
2021-10-01,Loja038,loja,50,964.1,True,0,964.1,29733.180568892407,0.0
2021-10-01,Loja039,loja,30,862.67,True,0,862.67,29733.180568892407,0.0
2021-10-01,Loja040,loja,40,909.27,True,0,909.27,29733.180568892407,0.0
2021-10-01,Loja041,loja,60,992.91,True,0,992.91,29733.180568892407,0.0
2021-10-01,Loja042,loja,20,876.92,True,0,876.92,29733.180568892407,0.0
2021-10-01,Loja043,loja,60,1000.99,True,0,1000.99,29733.180568892407,0.0
2021-10-01,Loja044,loja,50,908.83,True,0,908.83,29733.180568892407,0.0
2021-11-01,Apt001,apartamento,39,577.09,True,0,577.09,40299.01226321117,0.0
2021-11-01,Apt002,apartamento,55,595.25,True,0,595.25,40299.01226321117,0.0
2021-11-01,Apt003,apartamento,39,484.61,False,44,285.51,40299.01226321117,0.0
2021-11-01,Apt004,apartamento,39,584.17,True,0,584.17,40299.01226321117,0.0
2021-11-01,Apt005,apartamento,39,548.72,True,0,548.72,40299.01226321117,0.0
2021-11-01,Apt006,apartamento,39,569.07,True,0,569.07,40299.01226321117,0.0
2021-11-01,Apt007,apartamento,39,579.09,True,0,579.09,40299.01226321117,0.0
2021-11-01,Apt008,apartamento,44,500.48,True,0,500.48,40299.01226321117,0.0
2021-11-01,Apt009,apartamento,39,569.23,True,0,569.23,40299.01226321117,0.0
2021-11-01,Apt010,apartamento,39,551.21,True,0,551.21,40299.01226321117,0.0
2021-11-01,Apt011,apartamento,32,493.75,True,0,493.75,40299.01226321117,0.0
2021-11-01,Apt012,apartamento,55,518.65,True,0,518.65,40299.01226321117,0.0
2021-11-01,Apt013,apartamento,39,537.3,True,0,537.3,40299.01226321117,0.0
2021-11-01,Apt014,apartamento,39,493.91,True,0,493.91,40299.01226321117,0.0
2021-11-01,Apt015,apartamento,39,540.77,True,0,540.77,40299.01226321117,0.0
2021-11-01,Apt016,apartamento,39,479.38,True,0,479.38,40299.01226321117,0.0
2021-11-01,Apt017,apartamento,39,535.07,True,0,535.07,40299.01226321117,0.0
2021-11-01,Apt018,apartamento,39,563.79,True,0,563.79,40299.01226321117,0.0
2021-11-01,Apt019,apartamento,39,568.4,True,0,568.4,40299.01226321117,0.0
2021-11-01,Apt020,apartamento,39,518.55,True,0,518.55,40299.01226321117,0.0
2021-11-01,Apt021,apartamento,39,518.63,True,0,518.63,40299.01226321117,0.0
2021-11-01,Apt022,apartamento,39,584.3,False,16,303.01,40299.01226321117,0.0
2021-11-01,Apt023,apartamento,39,593.37,True,0,593.37,40299.01226321117,0.0
2021-11-01,Apt024,apartamento,39,570.42,True,0,570.42,40299.01226321117,0.0
2021-11-01,Apt025,apartamento,39,533.73,True,0,533.73,40299.01226321117,0.0
2021-11-01,Apt026,apartamento,39,509.6,True,0,509.6,40299.01226321117,0.0
2021-11-01,Apt027,apartamento,39,534.79,True,0,534.79,40299.01226321117,0.0
2021-11-01,Apt028,apartamento,39,534.95,True,0,534.95,40299.01226321117,0.0
2021-11-01,Apt029,apartamento,39,554.08,True,0,554.08,40299.01226321117,0.0
2021-11-01,Apt030,apartamento,32,468.71,True,0,468.71,40299.01226321117,0.0
2021-11-01,Apt031,apartamento,39,493.53,True,0,493.53,40299.01226321117,0.0
2021-11-01,Apt032,apartamento,39,513.35,True,0,513.35,40299.01226321117,0.0
2021-11-01,Apt033,apartamento,39,542.2,True,0,542.2,40299.01226321117,0.0
2021-11-01,Apt034,apartamento,44,541.49,True,0,541.49,40299.01226321117,0.0
2021-11-01,Apt035,apartamento,55,535.68,True,0,535.68,40299.01226321117,0.0
2021-11-01,Apt036,apartamento,39,508.08,True,0,508.08,40299.01226321117,0.0
2021-11-01,Apt037,apartamento,39,564.15,True,0,564.15,40299.01226321117,0.0
2021-11-01,Apt038,apartamento,39,538.29,True,0,538.29,40299.01226321117,0.0
2021-11-01,Apt039,apartamento,39,569.85,True,0,569.85,40299.01226321117,0.0
2021-11-01,Apt040,apartamento,39,506.72,True,0,506.72,40299.01226321117,0.0
2021-11-01,Apt041,apartamento,39,592.05,True,0,592.05,40299.01226321117,0.0
2021-11-01,Apt042,apartamento,39,504.89,True,0,504.89,40299.01226321117,0.0
2021-11-01,Apt043,apartamento,32,483.16,True,0,483.16,40299.01226321117,0.0
2021-11-01,Apt044,apartamento,44,492.52,True,0,492.52,40299.01226321117,0.0
2021-11-01,Apt045,apartamento,39,530.83,True,0,530.83,40299.01226321117,0.0
2021-11-01,Apt046,apartamento,39,494.66,True,0,494.66,40299.01226321117,0.0
2021-11-01,Apt047,apartamento,39,493.06,True,0,493.06,40299.01226321117,0.0
2021-11-01,Apt048,apartamento,39,514.07,True,0,514.07,40299.01226321117,0.0
2021-11-01,Apt049,apartamento,39,572.08,True,0,572.08,40299.01226321117,0.0
2021-11-01,Apt050,apartamento,39,500.53,False,3,380.86,40299.01226321117,0.0
2021-11-01,Apt051,apartamento,55,626.57,True,0,626.57,40299.01226321117,0.0
2021-11-01,Apt052,apartamento,39,499.69,True,0,499.69,40299.01226321117,0.0
2021-11-01,Apt053,apartamento,44,585.57,True,0,585.57,40299.01226321117,0.0
2021-11-01,Apt054,apartamento,44,545.52,True,0,545.52,40299.01226321117,0.0
2021-11-01,Apt055,apartamento,39,518.27,True,0,518.27,40299.01226321117,0.0
2021-11-01,Apt056,apartamento,44,573.35,False,32,396.81,40299.01226321117,0.0
2021-11-01,Apt057,apartamento,39,507.92,True,0,507.92,40299.01226321117,0.0
2021-11-01,Apt058,apartamento,39,570.87,True,0,570.87,40299.01226321117,0.0
2021-11-01,Apt059,apartamento,32,550.84,True,0,550.84,40299.01226321117,0.0
2021-11-01,Apt060,apartamento,39,570.04,True,0,570.04,40299.01226321117,0.0
2021-11-01,Apt061,apartamento,39,505.03,True,0,505.03,40299.01226321117,0.0
2021-11-01,Apt062,apartamento,39,513.22,True,0,513.22,40299.01226321117,0.0
2021-11-01,Apt063,apartamento,39,570.15,False,42,466.94,40299.01226321117,0.0
2021-11-01,Apt064,apartamento,39,488.66,True,0,488.66,40299.01226321117,0.0
2021-11-01,Apt065,apartamento,39,555.29,True,0,555.29,40299.01226321117,0.0
2021-11-01,Apt066,apartamento,39,507.55,True,0,507.55,40299.01226321117,0.0
2021-11-01,Apt067,apartamento,39,513.23,True,0,513.23,40299.01226321117,0.0
2021-11-01,Apt068,apartamento,39,551.77,True,0,551.77,40299.01226321117,0.0
2021-11-01,Apt069,apartamento,39,566.31,True,0,566.31,40299.01226321117,0.0
2021-11-01,Apt070,apartamento,55,612.34,True,0,612.34,40299.01226321117,0.0
2021-11-01,Apt071,apartamento,39,581.8,True,0,581.8,40299.01226321117,0.0
2021-11-01,Apt072,apartamento,39,489.0,True,0,489.0,40299.01226321117,0.0
2021-11-01,Apt073,apartamento,32,510.39,True,0,510.39,40299.01226321117,0.0
2021-11-01,Apt074,apartamento,39,517.04,True,0,517.04,40299.01226321117,0.0
2021-11-01,Apt075,apartamento,39,515.78,True,0,515.78,40299.01226321117,0.0
2021-11-01,Apt076,apartamento,39,501.07,True,0,501.07,40299.01226321117,0.0
2021-11-01,Apt077,apartamento,39,589.66,True,0,589.66,40299.01226321117,0.0
2021-11-01,Apt078,apartamento,39,557.68,True,0,557.68,40299.01226321117,0.0
2021-11-01,Apt079,apartamento,39,513.0,False,52,267.38,40299.01226321117,0.0
2021-11-01,Apt080,apartamento,39,523.78,True,0,523.78,40299.01226321117,0.0
2021-11-01,Apt081,apartamento,44,538.01,True,0,538.01,40299.01226321117,0.0
2021-11-01,Apt082,apartamento,39,571.08,True,0,571.08,40299.01226321117,0.0
2021-11-01,Apt083,apartamento,39,525.38,True,0,525.38,40299.01226321117,0.0
2021-11-01,Apt084,apartamento,39,507.23,True,0,507.23,40299.01226321117,0.0
2021-11-01,Apt085,apartamento,39,482.17,True,0,482.17,40299.01226321117,0.0
2021-11-01,Apt086,apartamento,39,521.4,True,0,521.4,40299.01226321117,0.0
2021-11-01,Apt087,apartamento,39,478.17,True,0,478.17,40299.01226321117,0.0
2021-11-01,Apt088,apartamento,39,513.28,True,0,513.28,40299.01226321117,0.0
2021-11-01,Apt089,apartamento,44,601.51,True,0,601.51,40299.01226321117,0.0
2021-11-01,Apt090,apartamento,39,498.03,True,0,498.03,40299.01226321117,0.0
2021-11-01,Apt091,apartamento,39,507.67,True,0,507.67,40299.01226321117,0.0
2021-11-01,Apt092,apartamento,39,582.67,True,0,582.67,40299.01226321117,0.0
2021-11-01,Apt093,apartamento,39,580.84,True,0,580.84,40299.01226321117,0.0
2021-11-01,Apt094,apartamento,39,514.24,True,0,514.24,40299.01226321117,0.0
2021-11-01,Apt095,apartamento,39,487.66,True,0,487.66,40299.01226321117,0.0
2021-11-01,Apt096,apartamento,39,582.22,True,0,582.22,40299.01226321117,0.0
2021-11-01,Apt097,apartamento,39,481.81,True,0,481.81,40299.01226321117,0.0
2021-11-01,Apt098,apartamento,39,502.34,False,11,264.0,40299.01226321117,0.0
2021-11-01,Apt099,apartamento,32,499.56,True,0,499.56,40299.01226321117,0.0
2021-11-01,Apt100,apartamento,39,490.43,True,0,490.43,40299.01226321117,0.0
2021-11-01,Apt101,apartamento,32,555.37,False,23,362.95,40299.01226321117,0.0
2021-11-01,Apt102,apartamento,39,544.76,True,0,544.76,40299.01226321117,0.0
2021-11-01,Apt103,apartamento,39,567.56,False,31,418.42,40299.01226321117,0.0
2021-11-01,Apt104,apartamento,39,550.99,True,0,550.99,40299.01226321117,0.0
2021-11-01,Apt105,apartamento,44,597.89,True,0,597.89,40299.01226321117,0.0
2021-11-01,Apt106,apartamento,39,497.76,True,0,497.76,40299.01226321117,0.0
2021-11-01,Apt107,apartamento,39,508.56,True,0,508.56,40299.01226321117,0.0
2021-11-01,Apt108,apartamento,39,516.32,True,0,516.32,40299.01226321117,0.0
2021-11-01,Apt109,apartamento,39,491.84,True,0,491.84,40299.01226321117,0.0
2021-11-01,Apt110,apartamento,39,579.59,True,0,579.59,40299.01226321117,0.0
2021-11-01,Apt111,apartamento,39,542.05,True,0,542.05,40299.01226321117,0.0
2021-11-01,Apt112,apartamento,39,507.51,True,0,507.51,40299.01226321117,0.0
2021-11-01,Apt113,apartamento,44,553.54,True,0,553.54,40299.01226321117,0.0
2021-11-01,Apt114,apartamento,39,498.73,True,0,498.73,40299.01226321117,0.0
2021-11-01,Apt115,apartamento,39,518.37,True,0,518.37,40299.01226321117,0.0
2021-11-01,Apt116,apartamento,44,575.57,True,0,575.57,40299.01226321117,0.0
2021-11-01,Apt117,apartamento,39,492.86,True,0,492.86,40299.01226321117,0.0
2021-11-01,Apt118,apartamento,39,553.24,True,0,553.24,40299.01226321117,0.0
2021-11-01,Apt119,apartamento,44,557.07,True,0,557.07,40299.01226321117,0.0
2021-11-01,Apt120,apartamento,39,478.25,True,0,478.25,40299.01226321117,0.0
2021-11-01,Apt121,apartamento,39,554.76,True,0,554.76,40299.01226321117,0.0
2021-11-01,Apt122,apartamento,44,591.98,True,0,591.98,40299.01226321117,0.0
2021-11-01,Apt123,apartamento,39,511.95,True,0,511.95,40299.01226321117,0.0
2021-11-01,Apt124,apartamento,39,558.32,True,0,558.32,40299.01226321117,0.0
2021-11-01,Apt125,apartamento,39,578.39,True,0,578.39,40299.01226321117,0.0
2021-11-01,Apt126,apartamento,39,584.45,True,0,584.45,40299.01226321117,0.0
2021-11-01,Apt127,apartamento,39,511.36,True,0,511.36,40299.01226321117,0.0
2021-11-01,Apt128,apartamento,44,557.87,True,0,557.87,40299.01226321117,0.0
2021-11-01,Apt129,apartamento,32,546.74,True,0,546.74,40299.01226321117,0.0
2021-11-01,Apt130,apartamento,39,512.42,True,0,512.42,40299.01226321117,0.0
2021-11-01,Apt131,apartamento,39,493.28,True,0,493.28,40299.01226321117,0.0
2021-11-01,Apt132,apartamento,39,513.46,True,0,513.46,40299.01226321117,0.0
2021-11-01,Apt133,apartamento,39,581.54,True,0,581.54,40299.01226321117,0.0
2021-11-01,Apt134,apartamento,39,559.53,True,0,559.53,40299.01226321117,0.0
2021-11-01,Apt135,apartamento,44,597.79,True,0,597.79,40299.01226321117,0.0
2021-11-01,Apt136,apartamento,39,566.89,True,0,566.89,40299.01226321117,0.0
2021-11-01,Apt137,apartamento,39,575.58,True,0,575.58,40299.01226321117,0.0
2021-11-01,Apt138,apartamento,39,530.0,False,28,246.79,40299.01226321117,0.0
2021-11-01,Apt139,apartamento,39,521.21,True,0,521.21,40299.01226321117,0.0
2021-11-01,Apt140,apartamento,55,666.99,True,0,666.99,40299.01226321117,0.0
2021-11-01,Apt141,apartamento,55,614.82,True,0,614.82,40299.01226321117,0.0
2021-11-01,Apt142,apartamento,39,564.81,True,0,564.81,40299.01226321117,0.0
2021-11-01,Apt143,apartamento,39,503.82,True,0,503.82,40299.01226321117,0.0
2021-11-01,Apt144,apartamento,39,523.13,True,0,523.13,40299.01226321117,0.0
2021-11-01,Apt145,apartamento,39,592.95,True,0,592.95,40299.01226321117,0.0
2021-11-01,Apt146,apartamento,32,535.51,True,0,535.51,40299.01226321117,0.0
2021-11-01,Apt147,apartamento,39,538.88,True,0,538.88,40299.01226321117,0.0
2021-11-01,Apt148,apartamento,39,536.18,True,0,536.18,40299.01226321117,0.0
2021-11-01,Apt149,apartamento,39,564.68,True,0,564.68,40299.01226321117,0.0
2021-11-01,Apt150,apartamento,39,489.43,False,28,440.85,40299.01226321117,0.0
2021-11-01,Apt151,apartamento,44,604.99,True,0,604.99,40299.01226321117,0.0
2021-11-01,Apt152,apartamento,39,549.02,True,0,549.02,40299.01226321117,0.0
2021-11-01,Apt153,apartamento,39,573.84,True,0,573.84,40299.01226321117,0.0
2021-11-01,Apt154,apartamento,39,491.09,True,0,491.09,40299.01226321117,0.0
2021-11-01,Apt155,apartamento,55,628.83,True,0,628.83,40299.01226321117,0.0
2021-11-01,Apt156,apartamento,39,566.16,True,0,566.16,40299.01226321117,0.0
2021-11-01,Apt157,apartamento,39,498.41,True,0,498.41,40299.01226321117,0.0
2021-11-01,Apt158,apartamento,39,534.31,True,0,534.31,40299.01226321117,0.0
2021-11-01,Apt159,apartamento,39,592.93,True,0,592.93,40299.01226321117,0.0
2021-11-01,Apt160,apartamento,39,544.31,True,0,544.31,40299.01226321117,0.0
2021-11-01,Apt161,apartamento,39,507.68,True,0,507.68,40299.01226321117,0.0
2021-11-01,Apt162,apartamento,39,564.34,True,0,564.34,40299.01226321117,0.0
2021-11-01,Apt163,apartamento,39,479.41,True,0,479.41,40299.01226321117,0.0
2021-11-01,Apt164,apartamento,39,553.44,True,0,553.44,40299.01226321117,0.0
2021-11-01,Apt165,apartamento,39,484.3,True,0,484.3,40299.01226321117,0.0
2021-11-01,Apt166,apartamento,39,506.9,True,0,506.9,40299.01226321117,0.0
2021-11-01,Apt167,apartamento,39,502.97,True,0,502.97,40299.01226321117,0.0
2021-11-01,Apt168,apartamento,39,525.51,True,0,525.51,40299.01226321117,0.0
2021-11-01,Apt169,apartamento,32,511.79,True,0,511.79,40299.01226321117,0.0
2021-11-01,Apt170,apartamento,39,519.11,True,0,519.11,40299.01226321117,0.0
2021-11-01,Apt171,apartamento,39,557.95,True,0,557.95,40299.01226321117,0.0
2021-11-01,Apt172,apartamento,32,500.93,True,0,500.93,40299.01226321117,0.0
2021-11-01,Apt173,apartamento,39,485.7,True,0,485.7,40299.01226321117,0.0
2021-11-01,Apt174,apartamento,39,494.25,True,0,494.25,40299.01226321117,0.0
2021-11-01,Apt175,apartamento,39,498.13,True,0,498.13,40299.01226321117,0.0
2021-11-01,Apt176,apartamento,39,592.92,True,0,592.92,40299.01226321117,0.0
2021-11-01,Apt177,apartamento,39,591.45,True,0,591.45,40299.01226321117,0.0
2021-11-01,Apt178,apartamento,39,496.69,True,0,496.69,40299.01226321117,0.0
2021-11-01,Apt179,apartamento,44,584.57,True,0,584.57,40299.01226321117,0.0
2021-11-01,Apt180,apartamento,39,542.9,True,0,542.9,40299.01226321117,0.0
2021-11-01,Apt181,apartamento,39,532.62,True,0,532.62,40299.01226321117,0.0
2021-11-01,Apt182,apartamento,39,552.53,True,0,552.53,40299.01226321117,0.0
2021-11-01,Apt183,apartamento,44,510.56,True,0,510.56,40299.01226321117,0.0
2021-11-01,Apt184,apartamento,44,552.52,True,0,552.52,40299.01226321117,0.0
2021-11-01,Apt185,apartamento,39,563.01,True,0,563.01,40299.01226321117,0.0
2021-11-01,Apt186,apartamento,39,572.03,True,0,572.03,40299.01226321117,0.0
2021-11-01,Apt187,apartamento,39,580.37,True,0,580.37,40299.01226321117,0.0
2021-11-01,Apt188,apartamento,39,586.47,True,0,586.47,40299.01226321117,0.0
2021-11-01,Apt189,apartamento,39,522.49,True,0,522.49,40299.01226321117,0.0
2021-11-01,Apt190,apartamento,39,543.87,True,0,543.87,40299.01226321117,0.0
2021-11-01,Apt191,apartamento,39,575.06,True,0,575.06,40299.01226321117,0.0
2021-11-01,Apt192,apartamento,44,499.16,True,0,499.16,40299.01226321117,0.0
2021-11-01,Apt193,apartamento,44,567.37,True,0,567.37,40299.01226321117,0.0
2021-11-01,Apt194,apartamento,39,541.39,True,0,541.39,40299.01226321117,0.0
2021-11-01,Apt195,apartamento,39,540.38,True,0,540.38,40299.01226321117,0.0
2021-11-01,Apt196,apartamento,39,580.91,True,0,580.91,40299.01226321117,0.0
2021-11-01,Apt197,apartamento,39,498.93,True,0,498.93,40299.01226321117,0.0
2021-11-01,Apt198,apartamento,44,502.67,True,0,502.67,40299.01226321117,0.0
2021-11-01,Apt199,apartamento,44,614.02,True,0,614.02,40299.01226321117,0.0
2021-11-01,Apt200,apartamento,39,525.22,True,0,525.22,40299.01226321117,0.0
2021-11-01,Apt201,apartamento,39,565.76,True,0,565.76,40299.01226321117,0.0
2021-11-01,Apt202,apartamento,39,528.12,False,50,443.93,40299.01226321117,0.0
2021-11-01,Apt203,apartamento,39,506.28,True,0,506.28,40299.01226321117,0.0
2021-11-01,Apt204,apartamento,44,579.52,True,0,579.52,40299.01226321117,0.0
2021-11-01,Apt205,apartamento,39,532.2,True,0,532.2,40299.01226321117,0.0
2021-11-01,Apt206,apartamento,32,517.22,True,0,517.22,40299.01226321117,0.0
2021-11-01,Apt207,apartamento,39,585.11,True,0,585.11,40299.01226321117,0.0
2021-11-01,Apt208,apartamento,39,492.74,True,0,492.74,40299.01226321117,0.0
2021-11-01,Apt209,apartamento,32,553.43,True,0,553.43,40299.01226321117,0.0
2021-11-01,Apt210,apartamento,39,547.53,True,0,547.53,40299.01226321117,0.0
2021-11-01,Apt211,apartamento,39,524.58,True,0,524.58,40299.01226321117,0.0
2021-11-01,Apt212,apartamento,39,568.28,True,0,568.28,40299.01226321117,0.0
2021-11-01,Apt213,apartamento,39,591.47,True,0,591.47,40299.01226321117,0.0
2021-11-01,Apt214,apartamento,39,530.39,True,0,530.39,40299.01226321117,0.0
2021-11-01,Apt215,apartamento,39,542.39,False,38,435.07,40299.01226321117,0.0
2021-11-01,Apt216,apartamento,39,505.09,False,25,330.69,40299.01226321117,0.0
2021-11-01,Apt217,apartamento,39,491.59,True,0,491.59,40299.01226321117,0.0
2021-11-01,Apt218,apartamento,39,517.36,True,0,517.36,40299.01226321117,0.0
2021-11-01,Apt219,apartamento,39,578.22,True,0,578.22,40299.01226321117,0.0
2021-11-01,Apt220,apartamento,39,549.11,True,0,549.11,40299.01226321117,0.0
2021-11-01,Apt221,apartamento,39,515.06,True,0,515.06,40299.01226321117,0.0
2021-11-01,Apt222,apartamento,39,486.69,True,0,486.69,40299.01226321117,0.0
2021-11-01,Apt223,apartamento,39,514.31,False,58,211.57,40299.01226321117,0.0
2021-11-01,Apt224,apartamento,39,483.05,True,0,483.05,40299.01226321117,0.0
2021-11-01,Apt225,apartamento,39,509.81,True,0,509.81,40299.01226321117,0.0
2021-11-01,Apt226,apartamento,39,550.84,True,0,550.84,40299.01226321117,0.0
2021-11-01,Apt227,apartamento,55,602.22,True,0,602.22,40299.01226321117,0.0
2021-11-01,Apt228,apartamento,39,588.1,True,0,588.1,40299.01226321117,0.0
2021-11-01,Apt229,apartamento,44,519.79,True,0,519.79,40299.01226321117,0.0
2021-11-01,Apt230,apartamento,39,512.78,False,52,380.94,40299.01226321117,0.0
2021-11-01,Apt231,apartamento,39,572.32,True,0,572.32,40299.01226321117,0.0
2021-11-01,Apt232,apartamento,39,591.13,True,0,591.13,40299.01226321117,0.0
2021-11-01,Apt233,apartamento,39,594.15,True,0,594.15,40299.01226321117,0.0
2021-11-01,Apt234,apartamento,39,532.08,True,0,532.08,40299.01226321117,0.0
2021-11-01,Apt235,apartamento,39,591.51,True,0,591.51,40299.01226321117,0.0
2021-11-01,Apt236,apartamento,39,588.64,False,22,247.8,40299.01226321117,0.0
2021-11-01,Apt237,apartamento,39,494.53,False,39,200.4,40299.01226321117,0.0
2021-11-01,Apt238,apartamento,32,558.5,True,0,558.5,40299.01226321117,0.0
2021-11-01,Apt239,apartamento,39,524.43,True,0,524.43,40299.01226321117,0.0
2021-11-01,Apt240,apartamento,39,514.21,True,0,514.21,40299.01226321117,0.0
2021-11-01,Apt241,apartamento,44,610.87,False,44,516.34,40299.01226321117,0.0
2021-11-01,Apt242,apartamento,55,587.46,True,0,587.46,40299.01226321117,0.0
2021-11-01,Apt243,apartamento,44,598.66,True,0,598.66,40299.01226321117,0.0
2021-11-01,Apt244,apartamento,39,533.19,True,0,533.19,40299.01226321117,0.0
2021-11-01,Apt245,apartamento,32,553.89,True,0,553.89,40299.01226321117,0.0
2021-11-01,Apt246,apartamento,44,562.77,True,0,562.77,40299.01226321117,0.0
2021-11-01,Apt247,apartamento,39,540.33,True,0,540.33,40299.01226321117,0.0
2021-11-01,Apt248,apartamento,55,627.0,True,0,627.0,40299.01226321117,0.0
2021-11-01,Apt249,apartamento,55,614.66,True,0,614.66,40299.01226321117,0.0
2021-11-01,Apt250,apartamento,44,506.75,True,0,506.75,40299.01226321117,0.0
2021-11-01,Apt251,apartamento,39,531.75,False,48,430.65,40299.01226321117,0.0
2021-11-01,Apt252,apartamento,39,546.28,True,0,546.28,40299.01226321117,0.0
2021-11-01,Apt253,apartamento,44,531.13,True,0,531.13,40299.01226321117,0.0
2021-11-01,Apt254,apartamento,39,482.69,True,0,482.69,40299.01226321117,0.0
2021-11-01,Apt255,apartamento,39,523.85,True,0,523.85,40299.01226321117,0.0
2021-11-01,Apt256,apartamento,39,554.27,True,0,554.27,40299.01226321117,0.0
2021-11-01,Apt257,apartamento,44,583.62,True,0,583.62,40299.01226321117,0.0
2021-11-01,Apt258,apartamento,39,536.06,True,0,536.06,40299.01226321117,0.0
2021-11-01,Apt259,apartamento,39,531.9,True,0,531.9,40299.01226321117,0.0
2021-11-01,Apt260,apartamento,39,543.46,True,0,543.46,40299.01226321117,0.0
2021-11-01,Apt261,apartamento,39,550.33,True,0,550.33,40299.01226321117,0.0
2021-11-01,Apt262,apartamento,55,665.09,True,0,665.09,40299.01226321117,0.0
2021-11-01,Apt263,apartamento,39,555.73,True,0,555.73,40299.01226321117,0.0
2021-11-01,Apt264,apartamento,39,558.07,True,0,558.07,40299.01226321117,0.0
2021-11-01,Apt265,apartamento,44,521.96,True,0,521.96,40299.01226321117,0.0
2021-11-01,Apt266,apartamento,39,577.34,True,0,577.34,40299.01226321117,0.0
2021-11-01,Apt267,apartamento,39,535.21,True,0,535.21,40299.01226321117,0.0
2021-11-01,Apt268,apartamento,39,566.84,True,0,566.84,40299.01226321117,0.0
2021-11-01,Apt269,apartamento,39,502.92,True,0,502.92,40299.01226321117,0.0
2021-11-01,Apt270,apartamento,39,498.18,True,0,498.18,40299.01226321117,0.0
2021-11-01,Apt271,apartamento,39,553.12,True,0,553.12,40299.01226321117,0.0
2021-11-01,Apt272,apartamento,39,482.24,True,0,482.24,40299.01226321117,0.0
2021-11-01,Apt273,apartamento,44,568.01,True,0,568.01,40299.01226321117,0.0
2021-11-01,Apt274,apartamento,44,551.66,True,0,551.66,40299.01226321117,0.0
2021-11-01,Apt275,apartamento,39,580.17,True,0,580.17,40299.01226321117,0.0
2021-11-01,Apt276,apartamento,39,518.31,True,0,518.31,40299.01226321117,0.0
2021-11-01,Apt277,apartamento,39,509.94,False,49,337.93,40299.01226321117,0.0
2021-11-01,Apt278,apartamento,39,546.18,True,0,546.18,40299.01226321117,0.0
2021-11-01,Apt279,apartamento,39,585.63,True,0,585.63,40299.01226321117,0.0
2021-11-01,Apt280,apartamento,39,527.58,True,0,527.58,40299.01226321117,0.0
2021-11-01,Apt281,apartamento,44,567.07,True,0,567.07,40299.01226321117,0.0
2021-11-01,Apt282,apartamento,39,546.24,True,0,546.24,40299.01226321117,0.0
